gene_id	dmso_a	dmso_b	thz500_a	thz500_b	thz100_a	thz100_b	actinomycin150_a	actinomycin150_b	actinomycin10_a	actinomycin10_b
ENSG00000256248.1	11	6	23	16	14	11	2	1	4	1
ENSG00000256249.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256250.1	0	1	0	0	1	1	0	0	0	0
ENSG00000256254.1	23	13	7	3	11	16	9	15	10	3
ENSG00000256256.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256257.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256258.1	0	0	0	0	0	0	1	0	0	0
ENSG00000256259.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256262.1	0	0	4	1	1	0	1	0	0	1
ENSG00000256263.1	0	0	0	0	0	0	1	4	0	1
ENSG00000256268.1	8	4	0	2	0	1	6	3	2	5
ENSG00000256269.6	933	530	945	742	870	915	554	774	812	537
ENSG00000256271.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256273.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256274.1	1	0	1	3	1	3	1	1	0	1
ENSG00000256276.1	0	0	0	0	0	0	0	0	1	0
ENSG00000256278.1	1	1	1	1	3	3	0	4	2	1
ENSG00000256280.1	0	1	0	1	0	1	0	0	0	0
ENSG00000256281.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256282.1	19	12	2	3	4	29	7	14	24	15
ENSG00000256283.1	4	1	0	0	2	2	1	0	2	0
ENSG00000256285.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256286.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256287.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256288.1	0	0	2	2	2	5	1	0	3	2
ENSG00000256292.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256293.2	4	2	2	2	7	7	5	5	2	5
ENSG00000256294.7	934	593	73	71	766	912	105	132	717	507
ENSG00000256298.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256299.1	0	1	0	0	1	0	0	0	0	0
ENSG00000256304.1	63	29	51	47	47	59	20	21	37	17
ENSG00000256306.1	1	0	1	0	0	1	0	0	0	0
ENSG00000256310.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256311.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256312.1	1	0	0	0	1	0	0	0	0	0
ENSG00000256314.1	0	0	2	1	0	0	0	1	0	0
ENSG00000256315.1	0	0	0	1	1	0	0	0	1	0
ENSG00000256321.5	0	0	0	0	0	0	0	0	0	0
ENSG00000256325.1	4	2	1	2	0	4	1	0	4	4
ENSG00000256331.1	1	0	0	0	0	1	0	0	0	0
ENSG00000256338.2	57	49	47	53	49	64	70	74	61	49
ENSG00000256339.1	0	0	0	1	0	0	0	0	0	0
ENSG00000256340.8	0	0	1	0	0	0	0	0	0	0
ENSG00000256341.1	1	0	0	0	0	0	0	0	0	0
ENSG00000256342.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256343.7	0	0	1	0	0	0	0	0	0	0
ENSG00000256346.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256347.1	0	0	0	0	0	1	0	0	1	0
ENSG00000256349.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256350.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256351.1	1	1	0	1	1	5	0	0	3	1
ENSG00000256353.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256355.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256356.1	30	17	23	12	24	31	14	25	27	24
ENSG00000256357.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256358.1	0	0	0	0	0	0	0	0	0	1
ENSG00000256361.1	0	0	1	0	0	2	0	0	0	1
ENSG00000256362.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256364.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256371.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256372.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256374.2	0	0	0	0	0	0	0	0	0	0
ENSG00000256377.5	9	9	9	4	6	10	4	5	8	1
ENSG00000256378.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256379.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256381.1	1	1	0	1	0	1	0	1	0	0
ENSG00000256385.1	2	1	0	2	1	0	0	2	0	0
ENSG00000256389.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256393.1	2	2	0	0	6	1	2	3	2	1
ENSG00000256394.2	1	0	0	0	0	0	0	0	0	0
ENSG00000256399.1	0	1	12	10	0	0	1	1	1	0
ENSG00000256400.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256403.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256407.1	0	0	1	0	0	0	0	0	0	0
ENSG00000256417.1	2	0	0	0	0	0	0	0	0	0
ENSG00000256420.1	0	0	1	0	1	0	0	0	0	0
ENSG00000256422.5	0	0	0	0	0	0	0	0	0	0
ENSG00000256424.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256427.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256433.2	53	27	17	18	28	26	29	31	53	38
ENSG00000256436.1	14	5	9	8	8	9	7	6	8	3
ENSG00000256440.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256441.1	0	0	0	0	0	0	0	0	0	1
ENSG00000256442.1	2	0	4	1	1	0	1	5	1	0
ENSG00000256443.1	0	0	0	0	0	1	0	0	0	1
ENSG00000256448.5	8	3	4	3	1	2	5	1	11	8
ENSG00000256450.1	0	0	0	0	0	0	0	1	0	0
ENSG00000256452.1	2	0	0	0	0	1	0	0	0	0
ENSG00000256453.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256458.1	0	0	1	3	0	0	1	1	0	1
ENSG00000256462.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256463.8	15869	11073	4342	3641	14714	17892	2812	2995	9725	5992
ENSG00000256464.1	16	10	17	17	7	11	4	6	12	12
ENSG00000256465.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256469.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256473.1	0	0	1	2	0	0	2	1	1	0
ENSG00000256474.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256480.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256481.1	1	0	2	2	1	1	0	1	0	1
ENSG00000256482.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256484.1	54	21	17	20	39	33	20	29	53	25
ENSG00000256494.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256496.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256499.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256500.5	0	0	0	0	0	0	0	0	0	0
ENSG00000256502.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256504.2	2	0	0	1	0	1	1	0	0	0
ENSG00000256508.2	0	0	0	0	0	0	0	0	0	0
ENSG00000256512.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256513.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256514.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256518.2	0	0	0	0	0	0	0	0	0	0
ENSG00000256525.6	671	433	632	486	578	643	698	748	632	396
ENSG00000256533.1	1	0	0	1	0	1	2	0	0	1
ENSG00000256537.4	1261	871	710	497	1133	1275	558	723	1294	861
ENSG00000256538.1	4	0	1	3	0	2	2	2	7	4
ENSG00000256540.1	0	1	0	0	0	0	0	0	0	0
ENSG00000256542.2	1	0	0	0	0	0	1	0	0	0
ENSG00000256546.1	104	62	112	89	92	112	82	88	120	50
ENSG00000256551.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256552.2	0	2	2	1	0	1	0	2	0	0
ENSG00000256553.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256557.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256560.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256563.2	0	0	0	0	0	0	0	0	0	0
ENSG00000256564.1	2	2	4	2	4	9	8	8	3	2
ENSG00000256566.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256568.1	1	1	1	0	3	3	3	3	1	0
ENSG00000256569.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256571.1	2	0	2	7	1	1	1	1	1	2
ENSG00000256574.6	0	0	0	0	0	0	0	0	1	0
ENSG00000256576.2	33	23	11	24	27	27	16	21	43	28
ENSG00000256577.2	0	0	0	0	1	0	0	0	0	0
ENSG00000256581.1	0	0	0	1	0	0	0	0	0	0
ENSG00000256582.1	0	0	1	0	0	0	0	0	0	1
ENSG00000256588.1	8	3	1	0	3	1	1	1	1	2
ENSG00000256589.1	4	1	3	3	1	2	1	2	1	1
ENSG00000256590.2	0	0	0	0	0	0	0	0	0	0
ENSG00000256591.5	27	15	61	40	11	17	8	17	17	8
ENSG00000256594.7	85	39	49	46	91	75	34	38	53	30
ENSG00000256596.1	1	1	0	0	3	4	0	1	0	0
ENSG00000256597.2	0	0	0	0	0	0	0	0	0	0
ENSG00000256603.1	24	11	18	5	13	15	8	12	12	8
ENSG00000256609.1	1	2	18	7	2	1	0	0	2	0
ENSG00000256612.7	0	0	0	0	0	0	0	0	0	0
ENSG00000256614.1	0	0	0	0	0	1	0	0	0	0
ENSG00000256615.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256616.3	4	6	3	0	1	1	0	3	0	3
ENSG00000256618.2	25	33	50	34	38	50	93	131	36	18
ENSG00000256625.1	2	0	6	2	3	1	1	0	1	1
ENSG00000256626.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256627.1	1	0	0	0	0	0	0	0	0	0
ENSG00000256628.3	122	63	64	45	78	101	50	62	96	75
ENSG00000256630.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256632.3	0	0	1	0	0	0	0	1	0	0
ENSG00000256633.1	0	0	0	0	0	1	0	0	0	0
ENSG00000256637.6	0	0	0	0	0	0	0	0	0	0
ENSG00000256640.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256642.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256643.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256646.7	6	2	10	1	4	1	1	3	6	5
ENSG00000256650.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256651.1	1	0	0	0	1	0	0	0	1	0
ENSG00000256654.2	2	1	1	1	2	0	1	1	4	0
ENSG00000256657.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256658.1	0	1	9	4	1	0	0	3	0	0
ENSG00000256659.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256660.5	1	0	0	0	0	2	0	0	0	0
ENSG00000256661.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256663.1	75	49	18	21	61	74	7	7	65	33
ENSG00000256664.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256667.6	69	47	39	34	60	54	72	57	128	96
ENSG00000256670.1	0	0	1	0	0	0	0	0	1	0
ENSG00000256671.6	0	0	0	0	0	0	0	0	0	0
ENSG00000256672.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256673.1	37	29	81	81	27	43	72	69	51	36
ENSG00000256674.1	1	1	2	1	0	0	0	2	0	1
ENSG00000256678.1	0	0	1	0	0	0	2	0	1	0
ENSG00000256681.1	1	0	2	0	0	1	1	1	0	0
ENSG00000256682.2	3	0	0	2	0	1	0	0	0	0
ENSG00000256683.6	367	234	169	142	285	339	80	90	304	184
ENSG00000256684.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256686.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256690.1	6	1	14	8	3	8	8	13	13	5
ENSG00000256691.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256694.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256695.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256699.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256704.3	1	0	0	0	0	0	0	0	0	0
ENSG00000256705.3	1	3	2	0	0	0	0	2	0	2
ENSG00000256706.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256708.1	3	4	2	3	3	2	3	7	3	1
ENSG00000256709.2	0	1	0	0	0	0	0	0	0	0
ENSG00000256712.1	0	0	1	0	0	0	0	3	0	2
ENSG00000256713.7	0	0	0	0	0	0	2	2	0	3
ENSG00000256714.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256717.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256720.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256721.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256723.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256725.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256732.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256733.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256734.1	0	0	0	0	0	0	0	0	0	1
ENSG00000256737.1	0	0	0	1	2	0	0	0	1	0
ENSG00000256739.1	0	0	3	0	0	2	1	0	0	0
ENSG00000256742.1	2	1	0	0	0	1	0	0	1	1
ENSG00000256745.1	31	37	42	33	37	53	35	33	46	19
ENSG00000256746.5	8	5	18	23	7	12	7	8	12	9
ENSG00000256747.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256748.1	0	1	0	0	0	0	0	0	0	0
ENSG00000256750.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256751.5	0	0	0	0	0	0	0	0	0	0
ENSG00000256752.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256756.1	0	0	1	1	0	0	2	1	2	0
ENSG00000256757.1	0	0	0	0	0	1	0	0	0	0
ENSG00000256762.1	0	1	0	0	0	0	1	0	0	0
ENSG00000256763.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256769.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256771.2	13	7	10	4	10	9	3	5	16	6
ENSG00000256774.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256777.1	1	0	0	0	0	0	0	0	1	0
ENSG00000256779.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256783.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256789.1	3	1	0	1	0	0	0	0	0	1
ENSG00000256790.1	0	0	1	0	0	0	0	1	0	0
ENSG00000256797.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256799.1	0	3	1	2	2	0	1	3	3	2
ENSG00000256802.2	10	6	10	9	13	16	10	13	29	14
ENSG00000256803.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256804.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256806.3	54	37	7	7	35	54	17	14	56	47
ENSG00000256810.1	0	0	4	1	2	0	1	1	0	0
ENSG00000256811.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256812.1	3	3	43	33	2	3	1	1	4	0
ENSG00000256813.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256814.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256817.1	1	0	0	0	0	0	1	0	0	0
ENSG00000256824.1	1	0	2	0	1	2	0	0	1	0
ENSG00000256825.4	0	0	0	0	0	0	0	0	0	0
ENSG00000256826.1	1	2	3	1	4	0	11	4	1	4
ENSG00000256827.1	0	1	0	0	0	0	0	0	2	1
ENSG00000256835.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256837.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256843.1	0	0	0	0	0	0	1	0	0	1
ENSG00000256844.1	0	1	0	0	0	1	0	0	1	0
ENSG00000256847.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256849.1	29	20	33	18	29	34	26	29	35	21
ENSG00000256851.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256852.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256861.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256862.1	0	1	3	1	0	0	0	1	0	0
ENSG00000256863.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256870.2	0	0	0	0	0	0	0	0	0	1
ENSG00000256875.2	0	0	0	0	0	0	0	0	0	0
ENSG00000256879.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256884.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256888.5	0	0	0	0	0	0	0	0	0	0
ENSG00000256892.2	0	0	0	0	0	1	0	0	0	0
ENSG00000256894.1	1	0	1	0	2	0	0	2	6	0
ENSG00000256896.1	0	0	0	0	1	0	0	0	1	0
ENSG00000256897.1	34	23	40	33	17	21	11	15	20	23
ENSG00000256898.1	2	4	1	1	1	6	0	0	0	1
ENSG00000256902.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256904.1	0	0	0	0	0	0	0	1	0	0
ENSG00000256906.1	1	1	0	0	0	0	0	1	0	0
ENSG00000256912.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256913.1	0	0	2	0	1	3	1	0	1	1
ENSG00000256915.1	0	1	0	0	0	0	0	0	0	0
ENSG00000256916.1	10	5	5	3	4	7	4	5	7	5
ENSG00000256917.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256922.1	0	0	0	0	1	0	0	0	0	0
ENSG00000256923.1	0	0	0	0	0	2	0	0	0	0
ENSG00000256925.2	0	0	0	0	0	0	0	0	0	0
ENSG00000256927.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256928.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256937.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256940.1	44	25	32	47	35	46	41	52	42	22
ENSG00000256943.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256944.1	0	0	1	0	1	0	0	1	0	0
ENSG00000256947.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256948.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256950.2	3	1	0	0	4	1	0	0	0	0
ENSG00000256951.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256953.1	0	0	0	0	0	2	0	0	0	0
ENSG00000256955.2	0	0	0	0	0	0	0	0	4	0
ENSG00000256963.1	0	0	0	0	0	0	0	0	0	1
ENSG00000256966.6	0	0	0	0	0	0	0	0	0	0
ENSG00000256967.1	10	2	3	5	5	9	7	4	6	1
ENSG00000256968.1	6	7	8	11	5	5	16	9	8	4
ENSG00000256969.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256971.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256972.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256973.1	6	12	1	3	2	14	1	2	13	3
ENSG00000256975.1	1	0	0	1	1	0	0	0	1	0
ENSG00000256977.10	0	0	0	0	0	0	0	0	0	0
ENSG00000256980.4	1	1	0	0	1	1	1	0	2	1
ENSG00000256981.1	0	0	0	2	0	1	0	2	0	1
ENSG00000256982.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256984.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256986.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256987.1	0	1	0	0	1	0	0	0	0	0
ENSG00000256988.1	13	10	23	6	11	12	9	16	18	8
ENSG00000256994.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256995.6	1	0	1	0	0	0	1	1	0	1
ENSG00000257000.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257002.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257004.1	0	0	0	0	0	0	0	1	0	0
ENSG00000257005.1	0	0	0	0	1	0	0	1	0	0
ENSG00000257008.6	0	0	0	0	0	0	1	0	0	0
ENSG00000257009.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257012.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257016.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257017.8	0	0	0	0	0	0	0	0	1	1
ENSG00000257021.1	0	0	0	0	1	0	0	0	0	1
ENSG00000257022.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257023.1	0	0	0	2	0	0	0	0	0	0
ENSG00000257025.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257027.1	40	17	18	16	32	33	17	11	28	17
ENSG00000257035.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257037.1	0	0	0	0	0	0	1	0	0	2
ENSG00000257038.1	86	35	218	189	73	76	77	85	79	53
ENSG00000257042.1	0	0	0	0	0	3	0	0	0	1
ENSG00000257043.1	23	20	3	4	15	21	5	4	14	11
ENSG00000257045.1	1	0	1	0	0	0	0	0	0	0
ENSG00000257046.5	0	0	0	0	0	0	0	0	0	0
ENSG00000257048.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257052.1	1	4	0	2	0	2	2	1	6	3
ENSG00000257053.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257056.2	0	0	0	0	0	0	0	0	0	0
ENSG00000257057.1	0	0	0	0	0	0	0	0	0	1
ENSG00000257058.1	6	5	35	31	4	0	11	10	5	0
ENSG00000257060.6	37	24	22	16	36	25	15	26	22	13
ENSG00000257061.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257062.6	0	0	1	0	0	0	0	0	0	0
ENSG00000257065.1	0	0	1	0	1	0	0	1	0	0
ENSG00000257067.5	5	2	8	8	8	7	3	11	6	8
ENSG00000257069.5	0	2	0	0	0	0	0	1	0	1
ENSG00000257070.1	1	0	2	6	1	1	1	1	3	0
ENSG00000257074.3	0	0	0	1	0	0	0	0	1	0
ENSG00000257075.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257078.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257083.5	0	0	1	2	1	1	0	1	0	0
ENSG00000257084.1	0	0	1	1	0	0	0	0	2	0
ENSG00000257086.1	40	27	48	30	23	28	39	49	34	25
ENSG00000257087.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257093.6	5141	3289	3314	2628	4334	4702	2220	2471	4548	2935
ENSG00000257094.1	1	0	0	0	0	0	0	0	0	0
ENSG00000257095.1	0	0	0	0	1	0	0	0	0	0
ENSG00000257096.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257097.1	4	3	4	3	2	3	0	2	1	0
ENSG00000257101.1	0	0	0	1	0	0	0	0	0	0
ENSG00000257103.8	11721	7468	6728	5718	9444	10664	4675	5397	9040	5972
ENSG00000257105.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257108.1	0	0	4	0	0	0	0	1	0	0
ENSG00000257109.3	0	0	0	0	0	0	0	0	0	0
ENSG00000257110.2	0	0	1	1	0	1	1	1	2	2
ENSG00000257113.1	1	0	0	0	0	0	1	1	0	1
ENSG00000257114.2	3	3	4	2	1	2	1	3	1	1
ENSG00000257115.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257119.1	1	0	1	1	2	1	1	0	0	1
ENSG00000257120.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257121.1	0	0	1	0	1	0	0	0	1	1
ENSG00000257122.5	108	51	48	41	87	113	56	57	86	67
ENSG00000257124.2	0	0	0	0	0	0	0	0	0	0
ENSG00000257125.1	1	0	0	0	0	0	0	0	0	0
ENSG00000257126.5	0	0	0	0	0	0	0	0	0	0
ENSG00000257127.6	0	0	0	0	0	0	0	0	0	0
ENSG00000257128.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257129.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257135.5	8	6	19	14	8	11	12	16	14	6
ENSG00000257137.5	20	18	18	15	15	23	13	18	23	18
ENSG00000257138.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257139.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257141.1	0	0	0	0	0	1	0	0	0	0
ENSG00000257142.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257146.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257150.3	5	4	13	6	5	7	12	9	4	9
ENSG00000257151.1	123	77	162	123	82	119	99	103	141	81
ENSG00000257155.1	0	0	0	0	0	0	0	0	0	1
ENSG00000257156.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257157.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257159.1	8	3	0	2	6	6	2	4	5	1
ENSG00000257162.6	0	0	0	0	0	0	0	0	0	0
ENSG00000257164.5	0	0	0	0	0	0	0	0	0	0
ENSG00000257165.5	2	0	0	0	0	1	0	0	0	0
ENSG00000257167.2	564	343	273	249	400	456	235	268	537	348
ENSG00000257169.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257171.2	0	2	0	0	1	0	0	0	0	0
ENSG00000257173.1	0	0	0	0	1	1	0	0	0	3
ENSG00000257175.2	2	0	1	0	0	0	0	1	1	2
ENSG00000257176.2	13	7	11	11	12	11	6	18	13	15
ENSG00000257178.3	8	0	4	8	5	2	1	5	3	4
ENSG00000257179.1	0	0	0	0	0	0	1	0	0	0
ENSG00000257180.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257181.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257183.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257184.3	0	0	0	0	0	0	0	0	0	0
ENSG00000257185.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257191.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257193.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257194.2	1	0	0	0	0	0	0	0	0	1
ENSG00000257195.1	2	0	1	1	0	1	0	0	0	0
ENSG00000257198.6	0	0	0	0	0	0	0	0	0	0
ENSG00000257199.2	0	6	2	2	0	3	1	4	1	0
ENSG00000257202.1	1	2	0	0	1	1	0	1	1	0
ENSG00000257207.5	0	0	0	0	1	5	0	0	1	0
ENSG00000257210.1	1	0	0	0	4	1	1	1	0	1
ENSG00000257218.5	1563	994	688	621	1440	1497	677	858	1586	1056
ENSG00000257219.5	43	27	54	41	38	53	41	70	43	33
ENSG00000257220.1	0	1	0	0	0	0	0	1	0	0
ENSG00000257221.1	3	0	5	2	2	6	0	3	8	2
ENSG00000257222.1	21	8	1	0	4	6	1	0	6	5
ENSG00000257224.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257225.1	4	3	0	1	3	1	0	2	6	5
ENSG00000257226.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257228.5	0	0	0	0	1	0	0	0	0	0
ENSG00000257230.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257231.1	0	0	0	0	1	0	0	0	0	0
ENSG00000257235.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257237.1	0	0	0	0	0	0	1	0	0	0
ENSG00000257239.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257241.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257242.6	1	1	0	0	2	0	0	1	0	0
ENSG00000257243.1	9	5	5	5	2	8	7	5	10	12
ENSG00000257246.1	3	2	2	2	0	3	2	4	1	0
ENSG00000257252.5	0	0	1	0	0	0	0	1	1	0
ENSG00000257253.2	0	0	0	0	0	0	0	0	0	0
ENSG00000257254.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257256.1	0	0	0	1	0	0	0	0	0	0
ENSG00000257258.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257259.1	0	0	0	0	0	1	0	0	0	0
ENSG00000257261.5	37	9	29	24	22	19	22	28	29	12
ENSG00000257262.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257264.3	0	1	0	0	1	0	0	0	1	0
ENSG00000257265.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257267.2	2156	1335	882	787	1761	2011	852	838	1602	1135
ENSG00000257268.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257270.1	61	28	13	13	43	46	46	55	50	21
ENSG00000257271.1	0	0	1	0	0	2	0	1	0	0
ENSG00000257272.1	1	0	3	0	1	4	1	1	2	1
ENSG00000257275.6	0	0	0	0	0	0	0	0	0	0
ENSG00000257277.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257279.1	5	6	21	16	2	5	2	2	2	2
ENSG00000257281.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257283.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257284.1	0	0	0	0	0	0	0	0	0	0
